code,country,partner_country,rel_import_change,date
CAN,Canada,EGY,0.064242692,8/12/2025
CAN,Canada,ZAF,0.067451888,8/12/2025
CAN,Canada,HKG,0.069367185,8/12/2025
CAN,Canada,VNM,0.070795087,8/12/2025
CAN,Canada,BLR,0.071072887,8/12/2025
CAN,Canada,JPN,0.071434435,8/12/2025
CAN,Canada,AUS,0.072910861,8/12/2025
CAN,Canada,JOR,0.07383989,8/12/2025
CAN,Canada,MMR,0.073864138,8/12/2025
CAN,Canada,THA,0.077481881,8/12/2025
CAN,Canada,SGP,0.080018436,8/12/2025
CAN,Canada,MYS,0.087833066,8/12/2025
CAN,Canada,TUN,0.089110258,8/12/2025
CAN,Canada,RUS,0.089241009,8/12/2025
CAN,Canada,BRN,0.090778563,8/12/2025
CAN,Canada,ISL,0.092523974,8/12/2025
CAN,Canada,MAR,0.092550251,8/12/2025
CAN,Canada,BRA,0.093130123,8/12/2025
CAN,Canada,PER,0.094011122,8/12/2025
CAN,Canada,CIV,0.098437343,8/12/2025
CAN,Canada,KOR,0.098737647,8/12/2025
CAN,Canada,CHE,0.099631483,8/12/2025
CAN,Canada,PHL,0.099945905,8/12/2025
CAN,Canada,CRI,0.101579695,8/12/2025
CAN,Canada,ISR,0.104946572,8/12/2025
CAN,Canada,CHL,0.120837812,8/12/2025
CAN,Canada,NZL,0.121656043,8/12/2025
CAN,Canada,COD,0.126352132,8/12/2025
CAN,Canada,NOR,0.168203535,8/12/2025
CAN,Canada,NGA,0.184114138,8/12/2025
CAN,Canada,SAU,0.211396142,8/12/2025
CHE,Switzerland,PAK,-0.216910667,8/12/2025
CHE,Switzerland,USA,-0.20582053,8/12/2025
CHE,Switzerland,COL,-0.107756934,8/12/2025
CHE,Switzerland,CAN,-0.106277234,8/12/2025
CHE,Switzerland,COD,-0.092576265,8/12/2025
CHE,Switzerland,GBR,-0.091271827,8/12/2025
CHE,Switzerland,ARG,-0.09110145,8/12/2025
CHE,Switzerland,STP,-0.088390351,8/12/2025
CHE,Switzerland,SEN,-0.076669185,8/12/2025
CHE,Switzerland,UKR,-0.073366796,8/12/2025
CHE,Switzerland,AGO,-0.073284602,8/12/2025
CHE,Switzerland,ROW,-0.072156888,8/12/2025
CHE,Switzerland,RUS,-0.071556016,8/12/2025
CHE,Switzerland,CMR,-0.068493646,8/12/2025
CHE,Switzerland,EGY,-0.064718207,8/12/2025
CHE,Switzerland,BLR,-0.061446639,8/12/2025
CHE,Switzerland,HKG,-0.060405863,8/12/2025
CHE,Switzerland,LAO,-0.060009441,8/12/2025
CHE,Switzerland,PER,-0.05917221,8/12/2025
CHE,Switzerland,IND,-0.057400294,8/12/2025
CHE,Switzerland,SAU,-0.056867371,8/12/2025
CHE,Switzerland,MEX,-0.052618846,8/12/2025
CHE,Switzerland,CHL,-0.051347926,8/12/2025
CHE,Switzerland,CIV,-0.05119048,8/12/2025
CHE,Switzerland,BRN,-0.050811405,8/12/2025
CHE,Switzerland,ARE,-0.050796974,8/12/2025
CHE,Switzerland,NOR,-0.048081883,8/12/2025
CHE,Switzerland,ZAF,-0.046125052,8/12/2025
CHE,Switzerland,SGP,-0.046042658,8/12/2025
CHE,Switzerland,JOR,-0.045600223,8/12/2025
CHE,Switzerland,KHM,-0.04499114,8/12/2025
CHE,Switzerland,AUS,-0.043967497,8/12/2025
CHE,Switzerland,TUN,-0.043297397,8/12/2025
CHE,Switzerland,CHN,-0.043170682,8/12/2025
CHE,Switzerland,NGA,-0.041850707,8/12/2025
CHE,Switzerland,EU,-0.041820302,8/12/2025
CHE,Switzerland,KAZ,-0.040867666,8/12/2025
CHE,Switzerland,JPN,-0.038029207,8/12/2025
CHE,Switzerland,TUR,-0.036857772,8/12/2025
CHE,Switzerland,BGD,-0.032911993,8/12/2025
CHE,Switzerland,TWN,-0.032421952,8/12/2025
CHE,Switzerland,MYS,-0.030825744,8/12/2025
CHE,Switzerland,ISL,-0.029998796,8/12/2025
CHE,Switzerland,CRI,-0.026322618,8/12/2025
CHE,Switzerland,MAR,-0.026035667,8/12/2025
CHE,Switzerland,BRA,-0.021235038,8/12/2025
CHE,Switzerland,PHL,-0.019877915,8/12/2025
CHE,Switzerland,IDN,-0.019270896,8/12/2025
CHE,Switzerland,MMR,-0.017422827,8/12/2025
CHE,Switzerland,CHE,-0.015481023,8/12/2025
CHE,Switzerland,ISR,-0.013383518,8/12/2025
CHE,Switzerland,VNM,-0.010590963,8/12/2025
CHE,Switzerland,KOR,-0.004196706,8/12/2025
CHE,Switzerland,THA,-0.002719607,8/12/2025
CHE,Switzerland,NZL,0.012476864,8/12/2025
CHL,Chile,PAK,-0.169706832,8/12/2025
CHL,Chile,USA,-0.13262378,8/12/2025
CHL,Chile,CAN,-0.084325945,8/12/2025
CHL,Chile,COL,-0.052797534,8/12/2025
CHL,Chile,GBR,-0.05019324,8/12/2025
CHL,Chile,ARG,-0.047251165,8/12/2025
CHL,Chile,AGO,-0.045204446,8/12/2025
CHL,Chile,LAO,-0.040778492,8/12/2025
CHL,Chile,NGA,-0.039584207,8/12/2025
CHL,Chile,STP,-0.034679124,8/12/2025
CHL,Chile,ROW,-0.034158953,8/12/2025
CHL,Chile,CMR,-0.033148861,8/12/2025
CHL,Chile,SAU,-0.029348149,8/12/2025
CHL,Chile,PER,-0.02621427,8/12/2025
CHL,Chile,MEX,-0.025692326,8/12/2025
CHL,Chile,IND,-0.019323601,8/12/2025
CHL,Chile,NOR,-0.018853339,8/12/2025
CHL,Chile,SEN,-0.018179352,8/12/2025
CHL,Chile,EGY,-0.017517706,8/12/2025
CHL,Chile,UKR,-0.017070724,8/12/2025
CHL,Chile,CHN,-0.013747121,8/12/2025
CHL,Chile,HKG,-0.013209185,8/12/2025
CHL,Chile,BLR,-0.012810109,8/12/2025
CHL,Chile,RUS,-0.012610354,8/12/2025
CHL,Chile,KHM,-0.00979094,8/12/2025
CHL,Chile,COD,-0.009201466,8/12/2025
CHL,Chile,CHL,-0.008835725,8/12/2025
CHL,Chile,TUN,-0.007907495,8/12/2025
CHL,Chile,ARE,-0.006549766,8/12/2025
CHL,Chile,EU,-0.006009739,8/12/2025
CHL,Chile,ZAF,-0.005905904,8/12/2025
CHL,Chile,SGP,-0.005794586,8/12/2025
CHL,Chile,CIV,-0.004744497,8/12/2025
CHL,Chile,BRN,-0.004568928,8/12/2025
CHL,Chile,BGD,-0.004059133,8/12/2025
CHL,Chile,TUR,-0.002472946,8/12/2025
CHL,Chile,TWN,-0.000353312,8/12/2025
CHL,Chile,JOR,0.000495451,8/12/2025
CHL,Chile,JPN,0.001688035,8/12/2025
CHL,Chile,MYS,0.003561776,8/12/2025
CHL,Chile,MAR,0.009859361,8/12/2025
CHL,Chile,ISL,0.012592164,8/12/2025
CHL,Chile,VNM,0.013241112,8/12/2025
CHL,Chile,MMR,0.013495226,8/12/2025
CHL,Chile,CRI,0.015554584,8/12/2025
CHL,Chile,KOR,0.01808319,8/12/2025
CHL,Chile,THA,0.01944168,8/12/2025
CHL,Chile,PHL,0.021670653,8/12/2025
CHL,Chile,ISR,0.025896494,8/12/2025
CHL,Chile,AUS,0.026068295,8/12/2025
CHL,Chile,IDN,0.029359056,8/12/2025
CHL,Chile,CHE,0.031985483,8/12/2025
CHL,Chile,NZL,0.03463949,8/12/2025
CHL,Chile,BRA,0.060951542,8/12/2025
CHL,Chile,KAZ,0.701514689,8/12/2025
CHN,"China, People's Republic of",USA,-0.673347552,8/12/2025
CHN,"China, People's Republic of",PAK,-0.349503302,8/12/2025
CHN,"China, People's Republic of",NZL,-0.327492716,8/12/2025
CHN,"China, People's Republic of",BRA,-0.311935398,8/12/2025
CHN,"China, People's Republic of",ISL,-0.180560059,8/12/2025
CHN,"China, People's Republic of",IDN,-0.173685354,8/12/2025
CHN,"China, People's Republic of",THA,-0.167553957,8/12/2025
CHN,"China, People's Republic of",ARG,-0.15083744,8/12/2025
CHN,"China, People's Republic of",MMR,-0.131210422,8/12/2025
CHN,"China, People's Republic of",COL,-0.102126623,8/12/2025
CHN,"China, People's Republic of",AUS,-0.075488778,8/12/2025
CHN,"China, People's Republic of",SGP,-0.073449914,8/12/2025
CHN,"China, People's Republic of",EGY,-0.072370179,8/12/2025
CHN,"China, People's Republic of",CAN,-0.07228798,8/12/2025
CHN,"China, People's Republic of",VNM,-0.064107974,8/12/2025
CHN,"China, People's Republic of",IND,-0.052755376,8/12/2025
CHN,"China, People's Republic of",NOR,-0.052417831,8/12/2025
CHN,"China, People's Republic of",PER,-0.050156864,8/12/2025
CHN,"China, People's Republic of",CRI,-0.049826962,8/12/2025
CHN,"China, People's Republic of",GBR,-0.047968913,8/12/2025
CHN,"China, People's Republic of",AGO,-0.047900574,8/12/2025
CHN,"China, People's Republic of",MYS,-0.046484245,8/12/2025
CHN,"China, People's Republic of",PHL,-0.043706863,8/12/2025
CHN,"China, People's Republic of",KOR,-0.043535085,8/12/2025
CHN,"China, People's Republic of",CMR,-0.038745334,8/12/2025
CHN,"China, People's Republic of",CHL,-0.038365584,8/12/2025
CHN,"China, People's Republic of",KAZ,-0.037803504,8/12/2025
CHN,"China, People's Republic of",SAU,-0.03698416,8/12/2025
CHN,"China, People's Republic of",TWN,-0.031933901,8/12/2025
CHN,"China, People's Republic of",ROW,-0.031833533,8/12/2025
CHN,"China, People's Republic of",HKG,-0.028065088,8/12/2025
CHN,"China, People's Republic of",CHE,-0.025907132,8/12/2025
CHN,"China, People's Republic of",RUS,-0.024820948,8/12/2025
CHN,"China, People's Republic of",JPN,-0.017689954,8/12/2025
CHN,"China, People's Republic of",BRN,-0.017475533,8/12/2025
CHN,"China, People's Republic of",BLR,-0.017106979,8/12/2025
CHN,"China, People's Republic of",EU,-0.015033225,8/12/2025
CHN,"China, People's Republic of",MEX,-0.014670335,8/12/2025
CHN,"China, People's Republic of",CHN,-0.007785788,8/12/2025
CHN,"China, People's Republic of",TUR,-0.006974039,8/12/2025
CHN,"China, People's Republic of",ISR,0.002581172,8/12/2025
CHN,"China, People's Republic of",NGA,0.007336272,8/12/2025
CHN,"China, People's Republic of",ZAF,0.01114944,8/12/2025
CHN,"China, People's Republic of",COD,0.019316546,8/12/2025
CHN,"China, People's Republic of",JOR,0.023733741,8/12/2025
CHN,"China, People's Republic of",CIV,0.040470937,8/12/2025
CHN,"China, People's Republic of",ARE,0.051152379,8/12/2025
CHN,"China, People's Republic of",MAR,0.051948347,8/12/2025
CHN,"China, People's Republic of",TUN,0.052362014,8/12/2025
CHN,"China, People's Republic of",KHM,0.154759856,8/12/2025
CHN,"China, People's Republic of",BGD,0.172784018,8/12/2025
CHN,"China, People's Republic of",SEN,0.313389733,8/12/2025
CHN,"China, People's Republic of",LAO,0.439766109,8/12/2025
CHN,"China, People's Republic of",UKR,0.475246315,8/12/2025
CHN,"China, People's Republic of",STP,0.490927588,8/12/2025
CIV,Côte d'Ivoire,STP,-0.454078672,8/12/2025
CIV,Côte d'Ivoire,BRN,-0.403992798,8/12/2025
CIV,Côte d'Ivoire,UKR,-0.292207637,8/12/2025
CIV,Côte d'Ivoire,CHL,-0.275948061,8/12/2025
CIV,Côte d'Ivoire,USA,-0.198414229,8/12/2025
CIV,Côte d'Ivoire,GBR,-0.167036278,8/12/2025
CIV,Côte d'Ivoire,PAK,-0.159063106,8/12/2025
CIV,Côte d'Ivoire,ISR,-0.157513724,8/12/2025
CIV,Côte d'Ivoire,COD,-0.088631056,8/12/2025
CIV,Côte d'Ivoire,AGO,-0.082164167,8/12/2025
CIV,Côte d'Ivoire,NOR,-0.074329759,8/12/2025
CIV,Côte d'Ivoire,MYS,-0.072266685,8/12/2025
CIV,Côte d'Ivoire,BLR,-0.069022566,8/12/2025
CIV,Côte d'Ivoire,AUS,-0.067174296,8/12/2025
CIV,Côte d'Ivoire,ARG,-0.06706723,8/12/2025
CIV,Côte d'Ivoire,SGP,-0.063076254,8/12/2025
CIV,Côte d'Ivoire,IND,-0.059451277,8/12/2025
CIV,Côte d'Ivoire,CAN,-0.057254864,8/12/2025
CIV,Côte d'Ivoire,BGD,-0.054020457,8/12/2025
CIV,Côte d'Ivoire,ROW,-0.052557747,8/12/2025
CIV,Côte d'Ivoire,LAO,-0.042876249,8/12/2025
CIV,Côte d'Ivoire,KHM,-0.039193804,8/12/2025
CIV,Côte d'Ivoire,COL,-0.038112389,8/12/2025
CIV,Côte d'Ivoire,TUR,-0.03501423,8/12/2025
CIV,Côte d'Ivoire,EU,-0.03387936,8/12/2025
CIV,Côte d'Ivoire,SAU,-0.029838112,8/12/2025
CIV,Côte d'Ivoire,RUS,-0.028780128,8/12/2025
CIV,Côte d'Ivoire,MEX,-0.0238994,8/12/2025
CIV,Côte d'Ivoire,SEN,-0.021342084,8/12/2025
CIV,Côte d'Ivoire,KOR,-0.012574125,8/12/2025
CIV,Côte d'Ivoire,CIV,-0.007786772,8/12/2025
CIV,Côte d'Ivoire,NGA,-0.004340289,8/12/2025
CIV,Côte d'Ivoire,ARE,-0.003523026,8/12/2025
CIV,Côte d'Ivoire,TUN,-0.002392301,8/12/2025
CIV,Côte d'Ivoire,CHN,0.001069513,8/12/2025
CIV,Côte d'Ivoire,VNM,0.006203698,8/12/2025
CIV,Côte d'Ivoire,MAR,0.011525008,8/12/2025
CIV,Côte d'Ivoire,BRA,0.019091912,8/12/2025
CIV,Côte d'Ivoire,ZAF,0.020370946,8/12/2025
CIV,Côte d'Ivoire,IDN,0.021676975,8/12/2025
CIV,Côte d'Ivoire,NZL,0.024969749,8/12/2025
CIV,Côte d'Ivoire,THA,0.031768526,8/12/2025
CIV,Côte d'Ivoire,EGY,0.033928712,8/12/2025
CIV,Côte d'Ivoire,MMR,0.049872786,8/12/2025
CIV,Côte d'Ivoire,TWN,0.052043618,8/12/2025
CIV,Côte d'Ivoire,CHE,0.059821337,8/12/2025
CIV,Côte d'Ivoire,HKG,0.062441796,8/12/2025
CIV,Côte d'Ivoire,JPN,0.067055792,8/12/2025
CIV,Côte d'Ivoire,PER,0.089090574,8/12/2025
CIV,Côte d'Ivoire,CMR,0.112817311,8/12/2025
CIV,Côte d'Ivoire,PHL,0.163528738,8/12/2025
CIV,Côte d'Ivoire,JOR,0.183994773,8/12/2025
CIV,Côte d'Ivoire,ISL,0.286339551,8/12/2025
CIV,Côte d'Ivoire,CRI,0.305896224,8/12/2025
CIV,Côte d'Ivoire,KAZ,0.497312376,8/12/2025
CMR,Cameroon,TUN,-0.378637268,8/12/2025
CMR,Cameroon,SAU,-0.295238102,8/12/2025
CMR,Cameroon,CHL,-0.237152915,8/12/2025
CMR,Cameroon,USA,-0.232503274,8/12/2025
CMR,Cameroon,TWN,-0.219389719,8/12/2025
CMR,Cameroon,CIV,-0.123712739,8/12/2025
CMR,Cameroon,GBR,-0.103988488,8/12/2025
CMR,Cameroon,PER,-0.09423577,8/12/2025
CMR,Cameroon,JPN,-0.082160948,8/12/2025
CMR,Cameroon,CHE,-0.076421749,8/12/2025
CMR,Cameroon,EGY,-0.074132133,8/12/2025
CMR,Cameroon,PAK,-0.064683417,8/12/2025
CMR,Cameroon,IND,-0.051213063,8/12/2025
CMR,Cameroon,NGA,-0.029606823,8/12/2025
CMR,Cameroon,CAN,-0.023543057,8/12/2025
CMR,Cameroon,SEN,-0.023457018,8/12/2025
CMR,Cameroon,AGO,-0.023229943,8/12/2025
CMR,Cameroon,ARG,-0.022888438,8/12/2025
CMR,Cameroon,LAO,-0.021834572,8/12/2025
CMR,Cameroon,SGP,-0.021479437,8/12/2025
CMR,Cameroon,KHM,-0.020087762,8/12/2025
CMR,Cameroon,CHN,-0.01381706,8/12/2025
CMR,Cameroon,NOR,-0.010947548,8/12/2025
CMR,Cameroon,STP,-0.009806475,8/12/2025
CMR,Cameroon,CMR,-0.00710505,8/12/2025
CMR,Cameroon,MEX,-0.006846775,8/12/2025
CMR,Cameroon,UKR,-0.00245864,8/12/2025
CMR,Cameroon,TUR,-0.001448459,8/12/2025
CMR,Cameroon,RUS,0.005375397,8/12/2025
CMR,Cameroon,BLR,0.009774769,8/12/2025
CMR,Cameroon,BGD,0.012008468,8/12/2025
CMR,Cameroon,BRN,0.013284157,8/12/2025
CMR,Cameroon,COD,0.01332565,8/12/2025
CMR,Cameroon,MMR,0.018856073,8/12/2025
CMR,Cameroon,KOR,0.020072984,8/12/2025
CMR,Cameroon,JOR,0.020873335,8/12/2025
CMR,Cameroon,ARE,0.022937733,8/12/2025
CMR,Cameroon,EU,0.033856043,8/12/2025
CMR,Cameroon,MAR,0.039190572,8/12/2025
CMR,Cameroon,ISL,0.04174445,8/12/2025
CMR,Cameroon,PHL,0.043604697,8/12/2025
CMR,Cameroon,THA,0.051751403,8/12/2025
CMR,Cameroon,IDN,0.063123007,8/12/2025
CMR,Cameroon,MYS,0.073412642,8/12/2025
CMR,Cameroon,HKG,0.079304216,8/12/2025
CMR,Cameroon,BRA,0.08027982,8/12/2025
CMR,Cameroon,ZAF,0.097410477,8/12/2025
CMR,Cameroon,ROW,0.139306078,8/12/2025
CMR,Cameroon,COL,0.146701361,8/12/2025
CMR,Cameroon,CRI,0.1643717,8/12/2025
CMR,Cameroon,AUS,0.333888444,8/12/2025
CMR,Cameroon,NZL,0.386708612,8/12/2025
CMR,Cameroon,ISR,0.452353208,8/12/2025
CMR,Cameroon,VNM,0.836105387,8/12/2025
CMR,Cameroon,KAZ,3.336395419,8/12/2025
COD,Democratic Republic of the Congo,CIV,-0.549394745,8/12/2025
COD,Democratic Republic of the Congo,UKR,-0.49688702,8/12/2025
COD,Democratic Republic of the Congo,CRI,-0.413304014,8/12/2025
COD,Democratic Republic of the Congo,JOR,-0.381937947,8/12/2025
COD,Democratic Republic of the Congo,TWN,-0.360437068,8/12/2025
COD,Democratic Republic of the Congo,SAU,-0.350612945,8/12/2025
COD,Democratic Republic of the Congo,TUN,-0.330470116,8/12/2025
COD,Democratic Republic of the Congo,JPN,-0.231518727,8/12/2025
COD,Democratic Republic of the Congo,GBR,-0.201518829,8/12/2025
COD,Democratic Republic of the Congo,MYS,-0.19218933,8/12/2025
COD,Democratic Republic of the Congo,CHE,-0.170983868,8/12/2025
COD,Democratic Republic of the Congo,NZL,-0.165451656,8/12/2025
COD,Democratic Republic of the Congo,ARE,-0.137504241,8/12/2025
COD,Democratic Republic of the Congo,EGY,-0.120541441,8/12/2025
COD,Democratic Republic of the Congo,PAK,-0.119247894,8/12/2025
COD,Democratic Republic of the Congo,USA,-0.106345349,8/12/2025
COD,Democratic Republic of the Congo,THA,-0.075815515,8/12/2025
COD,Democratic Republic of the Congo,ARG,-0.064445485,8/12/2025
COD,Democratic Republic of the Congo,AUS,-0.062985599,8/12/2025
COD,Democratic Republic of the Congo,AGO,-0.059643683,8/12/2025
COD,Democratic Republic of the Congo,IDN,-0.054621986,8/12/2025
COD,Democratic Republic of the Congo,MAR,-0.053099627,8/12/2025
COD,Democratic Republic of the Congo,LAO,-0.049849188,8/12/2025
COD,Democratic Republic of the Congo,SGP,-0.049506724,8/12/2025
COD,Democratic Republic of the Congo,ZAF,-0.048600012,8/12/2025
COD,Democratic Republic of the Congo,STP,-0.039066317,8/12/2025
COD,Democratic Republic of the Congo,IND,-0.038705431,8/12/2025
COD,Democratic Republic of the Congo,CAN,-0.03695215,8/12/2025
COD,Democratic Republic of the Congo,RUS,-0.033323692,8/12/2025
COD,Democratic Republic of the Congo,MEX,-0.030184507,8/12/2025
COD,Democratic Republic of the Congo,CMR,-0.027580292,8/12/2025
COD,Democratic Republic of the Congo,BLR,-0.02278091,8/12/2025
COD,Democratic Republic of the Congo,COD,-0.017012094,8/12/2025
COD,Democratic Republic of the Congo,KHM,-0.016695318,8/12/2025
COD,Democratic Republic of the Congo,BRN,-0.01582072,8/12/2025
COD,Democratic Republic of the Congo,NGA,-0.013561756,8/12/2025
COD,Democratic Republic of the Congo,BGD,-0.009504759,8/12/2025
COD,Democratic Republic of the Congo,EU,-0.004650703,8/12/2025
COD,Democratic Republic of the Congo,COL,0.006996346,8/12/2025
COD,Democratic Republic of the Congo,SEN,0.007914676,8/12/2025
COD,Democratic Republic of the Congo,CHN,0.008240079,8/12/2025
COD,Democratic Republic of the Congo,ISL,0.013729349,8/12/2025
COD,Democratic Republic of the Congo,KOR,0.014487411,8/12/2025
COD,Democratic Republic of the Congo,TUR,0.022593888,8/12/2025
COD,Democratic Republic of the Congo,MMR,0.025372842,8/12/2025
COD,Democratic Republic of the Congo,PHL,0.033207188,8/12/2025
COD,Democratic Republic of the Congo,BRA,0.044339693,8/12/2025
COD,Democratic Republic of the Congo,NOR,0.051281001,8/12/2025
COD,Democratic Republic of the Congo,ISR,0.05708046,8/12/2025
COD,Democratic Republic of the Congo,CHL,0.133935847,8/12/2025
COD,Democratic Republic of the Congo,HKG,0.238340042,8/12/2025
COD,Democratic Republic of the Congo,ROW,0.378045891,8/12/2025
COD,Democratic Republic of the Congo,KAZ,0.41113759,8/12/2025
COD,Democratic Republic of the Congo,PER,0.480747482,8/12/2025
COD,Democratic Republic of the Congo,VNM,0.756136245,8/12/2025
COL,Colombia,LAO,-0.189024615,8/12/2025
COL,Colombia,PAK,-0.175323457,8/12/2025
COL,Colombia,USA,-0.12458549,8/12/2025
COL,Colombia,SAU,-0.105973454,8/12/2025
COL,Colombia,AUS,-0.051115617,8/12/2025
COL,Colombia,CAN,-0.035691466,8/12/2025
COL,Colombia,BLR,-0.025418511,8/12/2025
COL,Colombia,AGO,-0.009740823,8/12/2025
COL,Colombia,GBR,-0.00600247,8/12/2025
COL,Colombia,ISR,-0.004050976,8/12/2025
COL,Colombia,BGD,-0.000435982,8/12/2025
COL,Colombia,COL,-0.000346767,8/12/2025
COL,Colombia,ARG,0.003795067,8/12/2025
COL,Colombia,MEX,0.00665299,8/12/2025
COL,Colombia,KHM,0.00718312,8/12/2025
COL,Colombia,CHN,0.008320168,8/12/2025
COL,Colombia,UKR,0.012261571,8/12/2025
COL,Colombia,NGA,0.01318836,8/12/2025
COL,Colombia,PER,0.014506115,8/12/2025
COL,Colombia,JPN,0.016603944,8/12/2025
COL,Colombia,IND,0.019701681,8/12/2025
COL,Colombia,SEN,0.020880451,8/12/2025
COL,Colombia,TWN,0.021045836,8/12/2025
COL,Colombia,STP,0.025566974,8/12/2025
COL,Colombia,NOR,0.02786052,8/12/2025
COL,Colombia,SGP,0.02864114,8/12/2025
COL,Colombia,EU,0.028891545,8/12/2025
COL,Colombia,ZAF,0.028996812,8/12/2025
COL,Colombia,TUN,0.030280329,8/12/2025
COL,Colombia,ROW,0.0315302,8/12/2025
COL,Colombia,MMR,0.032710309,8/12/2025
COL,Colombia,CHL,0.040535288,8/12/2025
COL,Colombia,KOR,0.041396503,8/12/2025
COL,Colombia,VNM,0.043603141,8/12/2025
COL,Colombia,RUS,0.044474482,8/12/2025
COL,Colombia,COD,0.046342179,8/12/2025
COL,Colombia,MYS,0.048611074,8/12/2025
COL,Colombia,BRA,0.055214182,8/12/2025
COL,Colombia,KAZ,0.060669897,8/12/2025
COL,Colombia,CRI,0.063103363,8/12/2025
COL,Colombia,CHE,0.066933417,8/12/2025
COL,Colombia,TUR,0.068637543,8/12/2025
COL,Colombia,ISL,0.07311987,8/12/2025
COL,Colombia,IDN,0.092640847,8/12/2025
COL,Colombia,NZL,0.096705249,8/12/2025
COL,Colombia,HKG,0.117302585,8/12/2025
COL,Colombia,PHL,0.119153559,8/12/2025
COL,Colombia,THA,0.135739152,8/12/2025
COL,Colombia,CMR,0.140216655,8/12/2025
COL,Colombia,ARE,0.144746582,8/12/2025
COL,Colombia,EGY,0.217741806,8/12/2025
COL,Colombia,MAR,0.217772811,8/12/2025
COL,Colombia,JOR,0.234506913,8/12/2025
COL,Colombia,BRN,0.23992604,8/12/2025
COL,Colombia,CIV,0.241848552,8/12/2025
CRI,Costa Rica,BRN,-0.315198969,8/12/2025
CRI,Costa Rica,STP,-0.285390112,8/12/2025
CRI,Costa Rica,NGA,-0.255926612,8/12/2025
CRI,Costa Rica,CMR,-0.233617614,8/12/2025
CRI,Costa Rica,GBR,-0.220821596,8/12/2025
CRI,Costa Rica,AGO,-0.202861148,8/12/2025
CRI,Costa Rica,PAK,-0.200897231,8/12/2025
CRI,Costa Rica,USA,-0.159744491,8/12/2025
CRI,Costa Rica,ARE,-0.130471823,8/12/2025
CRI,Costa Rica,CAN,-0.108304667,8/12/2025
CRI,Costa Rica,EGY,-0.103965638,8/12/2025
CRI,Costa Rica,KAZ,-0.096180295,8/12/2025
CRI,Costa Rica,AUS,-0.084028396,8/12/2025
CRI,Costa Rica,HKG,-0.069260282,8/12/2025
CRI,Costa Rica,COD,-0.064203695,8/12/2025
CRI,Costa Rica,LAO,-0.063150562,8/12/2025
CRI,Costa Rica,SAU,-0.057683038,8/12/2025
CRI,Costa Rica,ARG,-0.052961888,8/12/2025
CRI,Costa Rica,IND,-0.050126418,8/12/2025
CRI,Costa Rica,JOR,-0.041188848,8/12/2025
CRI,Costa Rica,CHL,-0.038362605,8/12/2025
CRI,Costa Rica,KHM,-0.037502891,8/12/2025
CRI,Costa Rica,BLR,-0.036035857,8/12/2025
CRI,Costa Rica,COL,-0.03520091,8/12/2025
CRI,Costa Rica,NOR,-0.03519011,8/12/2025
CRI,Costa Rica,MEX,-0.033763033,8/12/2025
CRI,Costa Rica,UKR,-0.032746912,8/12/2025
CRI,Costa Rica,EU,-0.030215523,8/12/2025
CRI,Costa Rica,SGP,-0.029038247,8/12/2025
CRI,Costa Rica,PHL,-0.028934795,8/12/2025
CRI,Costa Rica,ROW,-0.027465588,8/12/2025
CRI,Costa Rica,JPN,-0.025071934,8/12/2025
CRI,Costa Rica,TUN,-0.02501416,8/12/2025
CRI,Costa Rica,CHN,-0.02337929,8/12/2025
CRI,Costa Rica,RUS,-0.023179497,8/12/2025
CRI,Costa Rica,CIV,-0.018719864,8/12/2025
CRI,Costa Rica,TUR,-0.018576967,8/12/2025
CRI,Costa Rica,PER,-0.016095506,8/12/2025
CRI,Costa Rica,ZAF,-0.01277349,8/12/2025
CRI,Costa Rica,BGD,-0.008906798,8/12/2025
CRI,Costa Rica,CRI,-0.006942387,8/12/2025
CRI,Costa Rica,TWN,-0.005808798,8/12/2025
CRI,Costa Rica,MMR,-0.00410348,8/12/2025
CRI,Costa Rica,ISR,-0.003941841,8/12/2025
CRI,Costa Rica,MYS,-0.0002209,8/12/2025
CRI,Costa Rica,THA,0.018810588,8/12/2025
CRI,Costa Rica,IDN,0.019919843,8/12/2025
CRI,Costa Rica,ISL,0.020231565,8/12/2025
CRI,Costa Rica,NZL,0.021816459,8/12/2025
CRI,Costa Rica,CHE,0.022554465,8/12/2025
CRI,Costa Rica,KOR,0.023505168,8/12/2025
CRI,Costa Rica,VNM,0.045236643,8/12/2025
CRI,Costa Rica,SEN,0.096135495,8/12/2025
CRI,Costa Rica,BRA,0.096562702,8/12/2025
CRI,Costa Rica,MAR,0.295696511,8/12/2025
EGY,Egypt,PAK,-0.244817942,8/12/2025
EGY,Egypt,USA,-0.189172495,8/12/2025
EGY,Egypt,CAN,-0.0598134,8/12/2025
EGY,Egypt,COL,-0.053579285,8/12/2025
EGY,Egypt,ARG,-0.042988777,8/12/2025
EGY,Egypt,GBR,-0.039406081,8/12/2025
EGY,Egypt,LAO,-0.031966306,8/12/2025
EGY,Egypt,NGA,-0.031102928,8/12/2025
EGY,Egypt,SAU,-0.023787413,8/12/2025
EGY,Egypt,STP,-0.020804104,8/12/2025
EGY,Egypt,ROW,-0.02058303,8/12/2025
EGY,Egypt,AGO,-0.020280056,8/12/2025
EGY,Egypt,KAZ,-0.018813108,8/12/2025
EGY,Egypt,CMR,-0.017643953,8/12/2025
EGY,Egypt,MEX,-0.017276373,8/12/2025
